HOUSE_TYPE,CNTRCT_YM,CNTCT_DE,TRNS_CLSF,TRAMT,ASSRNC_AMT,MTHT_AMT,NRB_SWST_NM,NRB_SWST_DIST
아파트,202503,1,전세,0,21000,0,언주,19
아파트,202503,24,월세,0,10000,230,언주,230
연립다세대,202503,24,월세,0,1000,95,신논현,200
아파트,202503,25,월세,0,2000,120,언주,276
아파트,202503,1,월세,0,10000,300,역삼,416
연립다세대,202503,24,전세,0,15000,0,역삼,242
연립다세대,202503,29,월세,0,15000,28,역삼,212
연립다세대,202503,29,월세,0,15000,28,역삼,212
연립다세대,202503,29,월세,0,27000,11,역삼,212
연립다세대,202503,19,월세,0,10000,47,역삼,212
연립다세대,202503,13,전세,0,35000,0,역삼,272
연립다세대,202503,1,전세,0,10500,0,역삼,246
오피스텔,202503,28,매매,23000,0,0,역삼,68
오피스텔,202503,7,매매,32000,0,0,역삼,32
오피스텔,202503,6,매매,33500,0,0,역삼,32
연립다세대,202503,10,월세,0,1000,110,언주,128
오피스텔,202503,12,매매,149850,0,0,언주,323
오피스텔,202503,4,매매,175000,0,0,언주,323
아파트,202503,10,전세,0,80000,0,언주,250
연립다세대,202503,19,전세,0,26500,0,언주,302
연립다세대,202503,18,매매,14250,0,0,언주,330
연립다세대,202503,8,전세,0,13000,0,언주,287
연립다세대,202503,27,월세,0,1000,93,언주,248
연립다세대,202503,12,전세,0,47000,0,언주,130
연립다세대,202503,27,전세,0,13600,0,언주,145
연립다세대,202503,25,월세,0,3000,200,언주,132
연립다세대,202503,24,월세,0,2000,130,언주,280
연립다세대,202503,26,월세,0,6000,53,언주,379
연립다세대,202503,11,월세,0,5000,200,언주,409
연립다세대,202503,4,전세,0,40000,0,언주,409
아파트,202503,21,매매,82500,0,0,언주,412
아파트,202503,26,월세,0,2000,230,언주,254
오피스텔,202503,15,월세,0,500,75,역삼,321
오피스텔,202503,4,월세,0,500,75,역삼,321
오피스텔,202503,5,월세,0,2000,68,역삼,219
아파트,202503,23,월세,0,2000,148,역삼,181
아파트,202503,22,전세,0,38190,0,역삼,181
아파트,202503,18,전세,0,31000,0,역삼,181
아파트,202503,16,월세,0,3000,155,역삼,181
아파트,202503,8,전세,0,34000,0,역삼,181
오피스텔,202503,25,전세,0,35750,0,역삼,181
오피스텔,202503,26,월세,0,5000,323,선정릉,318
오피스텔,202503,26,월세,0,5000,323,선정릉,318
오피스텔,202503,8,전세,0,67000,0,선정릉,318
연립다세대,202503,14,전세,0,29700,0,선정릉,238
아파트,202503,31,전세,0,82000,0,선정릉,129
연립다세대,202503,18,월세,0,2000,145,선정릉,210
연립다세대,202503,19,월세,0,1000,70,선정릉,189
연립다세대,202503,3,월세,0,30000,30,선정릉,232
연립다세대,202503,2,전세,0,26400,0,선정릉,286
연립다세대,202503,13,전세,0,13650,0,선정릉,270
연립다세대,202503,21,월세,0,9500,2,선정릉,431
연립다세대,202503,27,월세,0,8000,55,선정릉,456
연립다세대,202503,5,월세,0,10000,95,선정릉,358
연립다세대,202503,20,월세,0,1000,61,선정릉,302
연립다세대,202503,26,월세,0,2000,130,선정릉,378
연립다세대,202503,19,전세,0,44000,0,선정릉,263
연립다세대,202503,20,월세,0,44000,15,선릉,203
연립다세대,202503,11,월세,0,1000,145,선릉,311
연립다세대,202503,28,월세,0,10000,68,선릉,289
연립다세대,202503,27,전세,0,29100,0,선릉,292
연립다세대,202503,26,월세,0,1000,83,선릉,199
연립다세대,202503,17,전세,0,29400,0,선릉,196
연립다세대,202503,27,전세,0,17320,0,선릉,224
연립다세대,202503,13,전세,0,18890,0,선릉,224
연립다세대,202503,28,월세,0,13000,21,선릉,379
오피스텔,202503,10,매매,22000,0,0,선릉,427
오피스텔,202503,17,매매,40000,0,0,선릉,300
오피스텔,202503,5,매매,25500,0,0,선릉,208
오피스텔,202503,28,월세,0,2000,140,선릉,310
오피스텔,202503,17,전세,0,42000,0,선릉,310
연립다세대,202503,31,월세,0,1000,85,선릉,293
연립다세대,202503,25,월세,0,1000,85,선릉,293
오피스텔,202503,24,월세,0,1000,83,선릉,293
오피스텔,202503,12,월세,0,1000,80,선릉,293
오피스텔,202503,3,월세,0,1000,80,선릉,293
오피스텔,202503,7,월세,0,10000,33,선릉,266
오피스텔,202503,7,월세,0,26460,12,선릉,266
오피스텔,202503,5,월세,0,19424,40,선릉,266
오피스텔,202503,18,매매,37500,0,0,선릉,62
오피스텔,202503,18,매매,37000,0,0,선릉,62
아파트,202503,5,월세,0,18000,10,선릉,427
아파트,202503,17,월세,0,18400,12,선릉,411
아파트,202503,8,매매,39000,0,0,선릉,366
아파트,202503,8,매매,39500,0,0,선릉,366
아파트,202503,25,전세,0,25500,0,선릉,366
아파트,202503,22,전세,0,32500,0,선릉,366
아파트,202503,13,월세,0,22000,30,선릉,366
아파트,202503,10,월세,0,20000,70,선릉,366
아파트,202503,10,월세,0,10000,60,선릉,366
아파트,202503,8,월세,0,2000,150,선릉,366
아파트,202503,8,월세,0,2000,150,선릉,366
아파트,202503,27,월세,0,1000,80,선릉,418
아파트,202503,10,전세,0,24000,0,선릉,418
오피스텔,202503,19,월세,0,60,55,선릉,261
오피스텔,202503,19,월세,0,60,56,선릉,261
오피스텔,202503,19,월세,0,60,54,선릉,261
아파트,202503,5,월세,0,2000,180,선릉,218
오피스텔,202503,24,매매,20500,0,0,선릉,73
오피스텔,202503,28,월세,0,1000,115,선릉,73
오피스텔,202503,7,월세,0,3000,95,선릉,73
오피스텔,202503,14,월세,0,4000,72,선릉,27
오피스텔,202503,8,월세,0,28000,17,선릉,27
아파트,202503,21,매매,310000,0,0,선릉,124
아파트,202503,16,매매,270000,0,0,선릉,124
아파트,202503,12,매매,290000,0,0,선릉,124
아파트,202503,12,매매,306400,0,0,선릉,124
아파트,202503,11,매매,256000,0,0,선릉,124
아파트,202503,6,매매,285000,0,0,선릉,124
아파트,202503,31,월세,0,20000,500,선릉,124
아파트,202503,24,월세,0,85000,100,선릉,124
아파트,202503,15,전세,0,175000,0,선릉,124
아파트,202503,13,월세,0,60000,200,선릉,124
아파트,202503,12,전세,0,99750,0,선릉,124
아파트,202503,10,전세,0,150000,0,선릉,124
아파트,202503,10,전세,0,150000,0,선릉,124
아파트,202503,7,월세,0,63000,115,선릉,124
아파트,202503,20,매매,310000,0,0,선릉,331
아파트,202503,23,매매,362000,0,0,선릉,413
아파트,202503,23,매매,263000,0,0,선릉,413
아파트,202503,20,매매,240000,0,0,선릉,413
아파트,202503,12,매매,340000,0,0,선릉,413
아파트,202503,28,전세,0,115500,0,선릉,413
아파트,202503,25,전세,0,117600,0,선릉,413
아파트,202503,21,전세,0,60968,0,선릉,413
아파트,202503,17,전세,0,60968,0,선릉,413
아파트,202503,17,전세,0,60968,0,선릉,413
아파트,202503,4,전세,0,60968,0,선릉,413
아파트,202503,19,월세,0,10000,120,선릉,443
아파트,202503,8,전세,0,52700,0,선릉,443
아파트,202503,8,전세,0,52700,0,선릉,443
아파트,202503,7,매매,339000,0,0,선릉,285
아파트,202503,31,전세,0,180000,0,선릉,285
아파트,202503,22,매매,84000,0,0,선릉,468
아파트,202503,22,매매,316000,0,0,선릉,468
아파트,202503,10,매매,353000,0,0,선릉,468
아파트,202503,7,매매,339000,0,0,선릉,468
아파트,202503,5,매매,85500,0,0,선릉,468
아파트,202503,31,월세,0,15000,100,선릉,468
아파트,202503,22,전세,0,45000,0,선릉,468
아파트,202503,21,전세,0,155400,0,선릉,468
아파트,202503,22,매매,228000,0,0,선릉,124
아파트,202503,21,전세,0,62000,0,선릉,124
아파트,202503,21,월세,0,20000,500,선릉,194
오피스텔,202503,18,매매,20800,0,0,역삼,241
오피스텔,202503,31,월세,0,18675,10,역삼,241
오피스텔,202503,28,전세,0,20000,0,역삼,241
오피스텔,202503,26,전세,0,18675,0,역삼,241
오피스텔,202503,22,월세,0,1000,85,역삼,241
오피스텔,202503,22,월세,0,15000,20,역삼,241
오피스텔,202503,20,월세,0,18600,10,역삼,241
오피스텔,202503,19,월세,0,3000,80,역삼,241
오피스텔,202503,19,월세,0,500,95,역삼,241
오피스텔,202503,18,전세,0,19950,0,역삼,241
오피스텔,202503,18,월세,0,3000,65,역삼,241
오피스텔,202503,17,월세,0,6500,51,역삼,241
오피스텔,202503,15,전세,0,18675,0,역삼,241
오피스텔,202503,14,월세,0,1000,92,역삼,241
오피스텔,202503,14,전세,0,45000,0,역삼,241
오피스텔,202503,13,월세,0,18600,5,역삼,241
오피스텔,202503,13,전세,0,20000,0,역삼,241
오피스텔,202503,7,월세,0,1000,85,역삼,241
오피스텔,202503,6,월세,0,2000,95,역삼,241
오피스텔,202503,4,월세,0,3000,80,역삼,241
오피스텔,202503,4,월세,0,1000,88,역삼,241
오피스텔,202503,1,월세,0,1000,88,역삼,241
오피스텔,202503,13,월세,0,2000,105,역삼,396
오피스텔,202503,8,전세,0,27500,0,역삼,396
오피스텔,202503,29,월세,0,20000,20,역삼,379
오피스텔,202503,5,월세,0,23000,10,역삼,379
아파트,202503,19,매매,29000,0,0,역삼,422
아파트,202503,28,전세,0,25300,0,역삼,422
아파트,202503,26,전세,0,52500,0,역삼,422
아파트,202503,17,전세,0,29500,0,역삼,422
아파트,202503,7,월세,0,1000,135,역삼,422
아파트,202503,6,전세,0,65000,0,역삼,422
아파트,202503,6,월세,0,5000,150,역삼,422
아파트,202503,4,월세,0,2000,140,역삼,422
아파트,202503,24,전세,0,85000,0,역삼,373
연립다세대,202503,5,월세,0,32000,10,역삼,430
아파트,202503,8,전세,0,20000,0,역삼,311
아파트,202503,8,전세,0,20000,0,역삼,311
아파트,202503,8,전세,0,18000,0,역삼,359
아파트,202503,7,전세,0,7000,0,역삼,359
아파트,202503,10,월세,0,20000,190,역삼,383
연립다세대,202503,27,월세,0,500,84,역삼,405
연립다세대,202503,4,월세,0,500,64,역삼,405
오피스텔,202503,31,전세,0,15000,0,역삼,189
오피스텔,202503,4,월세,0,1000,70,역삼,189
아파트,202503,28,월세,0,16600,15,역삼,225
아파트,202503,1,전세,0,18500,0,역삼,225
오피스텔,202503,6,매매,25200,0,0,역삼,252
오피스텔,202503,31,월세,0,5500,130,역삼,252
오피스텔,202503,22,전세,0,22000,0,역삼,252
오피스텔,202503,20,월세,0,1000,100,역삼,252
오피스텔,202503,14,전세,0,29400,0,역삼,252
오피스텔,202503,13,월세,0,5000,135,역삼,252
오피스텔,202503,12,전세,0,22000,0,역삼,252
오피스텔,202503,11,월세,0,1000,95,역삼,252
오피스텔,202503,5,월세,0,1000,94,역삼,252
오피스텔,202503,5,월세,0,5000,75,역삼,252
오피스텔,202503,27,매매,14000,0,0,역삼,144
오피스텔,202503,22,월세,0,12000,18,역삼,144
오피스텔,202503,19,월세,0,12000,15,역삼,144
오피스텔,202503,1,월세,0,12000,15,역삼,144
오피스텔,202503,20,매매,24400,0,0,역삼,148
오피스텔,202503,12,매매,25500,0,0,역삼,148
오피스텔,202503,25,월세,0,17000,25,역삼,148
오피스텔,202503,20,월세,0,17000,20,역삼,148
오피스텔,202503,19,월세,0,24300,10,역삼,148
아파트,202503,10,월세,0,12100,77,역삼,286
연립다세대,202503,4,매매,18000,0,0,역삼,239
연립다세대,202503,21,월세,0,6000,45,역삼,239
연립다세대,202503,17,월세,0,500,88,역삼,291
연립다세대,202503,17,월세,0,8000,140,역삼,347
연립다세대,202503,12,월세,0,1000,76,역삼,340
연립다세대,202503,8,전세,0,30870,0,역삼,316
아파트,202503,20,전세,0,74000,0,역삼,364
연립다세대,202503,19,전세,0,30000,0,역삼,407
연립다세대,202503,17,전세,0,32000,0,역삼,416
연립다세대,202503,3,전세,0,33000,0,역삼,395
연립다세대,202503,7,전세,0,70000,0,역삼,451
아파트,202503,15,매매,310000,0,0,한티,456
아파트,202503,9,매매,250000,0,0,한티,456
아파트,202503,5,매매,295000,0,0,한티,456
아파트,202503,13,월세,0,130000,130,한티,456
아파트,202503,13,월세,0,40000,438,한티,456
아파트,202503,5,전세,0,136500,0,한티,456
아파트,202503,21,매매,248000,0,0,한티,369
아파트,202503,15,매매,255000,0,0,한티,369
아파트,202503,15,매매,243000,0,0,한티,369
아파트,202503,13,매매,302000,0,0,한티,369
아파트,202503,9,매매,240000,0,0,한티,369
아파트,202503,6,매매,243000,0,0,한티,369
아파트,202503,3,매매,231500,0,0,한티,369
아파트,202503,1,매매,232000,0,0,한티,369
아파트,202503,29,월세,0,10000,300,한티,369
아파트,202503,21,전세,0,140000,0,한티,369
아파트,202503,17,월세,0,70000,98,한티,369
아파트,202503,13,전세,0,99750,0,한티,369
아파트,202503,8,월세,0,53400,78,한티,369
아파트,202503,7,월세,0,69000,13,한티,369
아파트,202503,6,월세,0,100000,120,한티,369
아파트,202503,5,전세,0,123000,0,한티,369
아파트,202503,3,전세,0,125000,0,한티,369
아파트,202503,22,매매,255000,0,0,한티,326
아파트,202503,15,매매,370000,0,0,한티,326
아파트,202503,9,매매,364000,0,0,한티,326
아파트,202503,5,매매,385000,0,0,한티,326
아파트,202503,24,월세,0,90000,320,한티,326
아파트,202503,22,월세,0,84000,116,한티,326
아파트,202503,14,전세,0,145000,0,한티,326
아파트,202503,13,전세,0,93400,0,한티,326
아파트,202503,22,매매,302000,0,0,한티,228
아파트,202503,22,매매,254000,0,0,한티,228
아파트,202503,22,매매,300000,0,0,한티,228
아파트,202503,11,매매,265000,0,0,한티,228
아파트,202503,1,매매,305000,0,0,한티,228
아파트,202503,31,전세,0,105000,0,한티,228
아파트,202503,29,월세,0,50000,198,한티,228
아파트,202503,28,월세,0,52500,170,한티,228
아파트,202503,28,전세,0,72400,0,한티,228
아파트,202503,21,전세,0,135000,0,한티,228
아파트,202503,8,전세,0,114000,0,한티,228
아파트,202503,1,전세,0,84000,0,한티,228
연립다세대,202503,20,월세,0,38800,68,한티,189
연립다세대,202503,20,월세,0,38800,68,한티,189
아파트,202503,22,매매,232000,0,0,한티,110
아파트,202503,22,매매,239000,0,0,한티,110
아파트,202503,22,매매,225000,0,0,한티,110
아파트,202503,21,매매,214000,0,0,한티,110
아파트,202503,20,매매,287000,0,0,한티,110
아파트,202503,16,매매,297000,0,0,한티,110
아파트,202503,11,매매,235000,0,0,한티,110
아파트,202503,11,매매,240000,0,0,한티,110
아파트,202503,11,매매,289000,0,0,한티,110
아파트,202503,7,매매,226000,0,0,한티,110
아파트,202503,5,매매,226000,0,0,한티,110
아파트,202503,5,매매,250000,0,0,한티,110
아파트,202503,1,매매,230000,0,0,한티,110
아파트,202503,29,월세,0,13000,259,한티,110
아파트,202503,23,전세,0,90000,0,한티,110
아파트,202503,22,월세,0,20000,276,한티,110
아파트,202503,22,전세,0,95000,0,한티,110
아파트,202503,19,전세,0,130000,0,한티,110
아파트,202503,19,전세,0,79500,0,한티,110
아파트,202503,15,전세,0,97000,0,한티,110
아파트,202503,15,전세,0,97000,0,한티,110
아파트,202503,13,월세,0,10000,330,한티,110
아파트,202503,13,월세,0,63000,110,한티,110
아파트,202503,10,월세,0,64000,70,한티,110
아파트,202503,8,전세,0,73500,0,한티,110
아파트,202503,8,월세,0,20000,320,한티,110
아파트,202503,8,전세,0,95000,0,한티,110
아파트,202503,8,전세,0,100000,0,한티,110
아파트,202503,8,전세,0,104000,0,한티,110
아파트,202503,8,전세,0,73500,0,한티,110
아파트,202503,7,월세,0,10000,340,한티,110
아파트,202503,5,월세,0,5000,309,한티,110
아파트,202503,3,월세,0,20000,290,한티,110
아파트,202503,27,전세,0,135000,0,한티,463
아파트,202503,21,매매,168500,0,0,한티,444
아파트,202503,25,전세,0,100000,0,한티,444
아파트,202503,24,전세,0,63000,0,한티,444
아파트,202503,14,전세,0,63000,0,한티,444
아파트,202503,14,전세,0,68250,0,한티,444
아파트,202503,22,매매,295000,0,0,한티,347
아파트,202503,22,매매,326000,0,0,한티,347
아파트,202503,15,매매,250000,0,0,한티,347
